,Link,Type,Price,Condition,Is description,Picture count,Upload Date,Is Sold Day #1,Is Sold Day #2,Is Sold Day #3,Is Sold Day #4,Is Sold Day #5
408,https://www.yad2.co.il/item/zh72zh8e,שטיחים,600 ₪,חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
409,https://www.yad2.co.il/item/gw9fti59,ספות,"1,000 ₪",משומש,yes,4,2022-06-21,0,0,0,1,1
410,https://www.yad2.co.il/item/mtmab6m5,מיטות,600 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
411,https://www.yad2.co.il/item/poutvzgp,חדרי שינה,"1,300 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
412,https://www.yad2.co.il/item/6b4zdwqj,מיטות,"1,000 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
413,https://www.yad2.co.il/item/qoguxilv,ריהוט לחדרי ילדים,700 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
414,https://www.yad2.co.il/item/9xvfhdx5,חדרי שינה,"2,500 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
415,https://www.yad2.co.il/item/uo45lgoy,ענתיקות,"1,500 ₪",משומש,yes,3,2022-06-21,0,0,0,0,0
416,https://www.yad2.co.il/item/bptr3s2j,שולחנות,700 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
417,https://www.yad2.co.il/item/fmbilk0c,פינת אוכל,"8,000 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
418,https://www.yad2.co.il/item/xb5p6ez0,ספות,"10,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,1
419,https://www.yad2.co.il/item/sqcfn0ec,ענתיקות,"2,850 ₪",משומש,yes,9,2022-06-21,0,0,0,0,0
420,https://www.yad2.co.il/item/nb8148sp,שולחנות,800 ₪,כמו חדש,yes,4,2022-06-21,0,0,0,0,0
421,https://www.yad2.co.il/item/yv4gylgx,פינת אוכל,"1,300 ₪",משומש,yes,5,2022-06-21,0,0,0,1,1
422,https://www.yad2.co.il/item/c9y1tlem,ענתיקות,לא צוין מחיר,כמו חדש,yes,8,2022-06-21,0,0,0,0,0
423,https://www.yad2.co.il/item/znxvj4lu,ספות,"2,450 ₪",משומש,yes,5,2022-06-21,0,1,1,1,1
424,https://www.yad2.co.il/item/167yofrf,ריהוט לחדרי ילדים,"1,300 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,1
425,https://www.yad2.co.il/item/313917,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
426,https://www.yad2.co.il/item/igy41elu,ספות,"2,000 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
427,https://www.yad2.co.il/item/er18ad9i,ספות,"5,000 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
428,https://www.yad2.co.il/item/fbogijms,מיטות,"2,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
429,https://www.yad2.co.il/item/1l2aw557,ספות,"3,900 ₪",כמו חדש,yes,2,2022-06-21,1,1,1,1,1
430,https://www.yad2.co.il/item/h8iovoq1,ספות,"2,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
431,https://www.yad2.co.il/item/nw2xpnga,מיטות,"2,700 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
432,https://www.yad2.co.il/item/75ay3zmq,מיטות,800 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
433,https://www.yad2.co.il/item/8ga7hhwo,ריהוט לחדרי ילדים,900 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
434,https://www.yad2.co.il/item/0zx1ubba,מיטות,"1,000 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
435,https://www.yad2.co.il/item/x64ukeal,ספות,"3,500 ₪",משומש,yes,4,2022-06-21,0,0,0,0,0
436,https://www.yad2.co.il/item/kzpft4ax,ריהוט לחדרי ילדים,650 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
437,https://www.yad2.co.il/item/914j7b4q,ריהוט משרדי,"1,000 ₪",משומש,yes,4,2022-06-21,0,0,0,0,1
438,https://www.yad2.co.il/item/u54yrwnp,תכולת דירה,"6,400 ₪",משומש,yes,9,2022-06-21,0,0,0,0,0
439,https://www.yad2.co.il/item/b7mu5d9u,פינת אוכל,"1,900 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
440,https://www.yad2.co.il/item/3p6hp0fc,כורסאות טלויזיה,900 ₪,חדש באריזה,yes,0,2022-06-21,0,0,0,0,0
441,https://www.yad2.co.il/item/75k7mnq5,מזנון / ויטרינה,"2,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
442,https://www.yad2.co.il/item/xremobe5,פינת אוכל,"1,500 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
443,https://www.yad2.co.il/item/qj30yh2s,כסאות,150 ₪,משומש,yes,4,2022-06-21,0,0,0,0,0
444,https://www.yad2.co.il/item/313917,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
445,https://www.yad2.co.il/item/70zha7l5,ארונות,"3,000 ₪",משומש,yes,6,2022-06-21,0,0,0,0,0
446,https://www.yad2.co.il/item/4qdqd43i,ספות,"3,500 ₪",כמו חדש,yes,6,2022-06-21,0,0,0,0,0
447,https://www.yad2.co.il/item/5tmc2qru,מיטות,600 ₪,כמו חדש,no,2,2022-06-21,0,0,0,0,0
448,https://www.yad2.co.il/item/5586twmf,מיטות,400 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
449,https://www.yad2.co.il/item/jbrpp18k,שולחנות,400 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
450,https://www.yad2.co.il/item/5o679tnx,ארונות,"1,600 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
451,https://www.yad2.co.il/item/7g05izag,ריהוט לחדרי ילדים,300 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
452,https://www.yad2.co.il/item/qoleyg1t,כסאות,600 ₪,לא רלוונטי,yes,0,2022-06-21,0,0,0,0,0
453,https://www.yad2.co.il/item/ickicezh,ספות,750 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
454,https://www.yad2.co.il/item/8y3j9zu1,מזנון / ויטרינה,"2,000 ₪",לא רלוונטי,yes,4,2022-06-21,0,0,0,0,0
455,https://www.yad2.co.il/item/czjm7v6c,ספות,"4,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
456,https://www.yad2.co.il/item/bmnkq4no,תכולת דירה,לא צוין מחיר,כמו חדש,yes,10,2022-06-21,0,0,0,0,0
457,https://www.yad2.co.il/item/5p1gmwsf,שולחנות,"2,000 ₪",כמו חדש,yes,8,2022-06-21,0,0,0,0,0
458,https://www.yad2.co.il/item/rg47mtb4,שטיחים,"9,500 ₪",משומש,yes,4,2022-06-21,0,0,0,0,0
459,https://www.yad2.co.il/item/rfu0vfvj,ספות,"2,000 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
460,https://www.yad2.co.il/item/zp9l2l0u,ספות,"3,200 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
461,https://www.yad2.co.il/item/f0dca3wb,פינת אוכל,"4,200 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
462,https://www.yad2.co.il/item/hit6bq37,פינת אוכל,"3,500 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
463,https://www.yad2.co.il/item/313917,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
464,https://www.yad2.co.il/item/7djwb7y2,מיטות,200 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
465,https://www.yad2.co.il/item/rs27pb9u,כסאות,700 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
466,https://www.yad2.co.il/item/o411cngg,כורסאות טלויזיה,499 ₪,כמו חדש,yes,5,2022-06-21,0,0,0,0,0
467,https://www.yad2.co.il/item/q0qmnr19,חדרי שינה,900 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
468,https://www.yad2.co.il/item/rzg3ocjg,ספות,750 ₪,כמו חדש,yes,5,2022-06-21,0,0,0,0,0
469,https://www.yad2.co.il/item/73h13fv9,ספות,"1,800 ₪",משומש,yes,3,2022-06-21,0,0,0,0,0
470,https://www.yad2.co.il/item/gh7zq0rs,ענתיקות,לא צוין מחיר,משומש,yes,10,2022-06-21,0,0,0,0,0
471,https://www.yad2.co.il/item/q3rt0cmz,ספות,"7,500 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
472,https://www.yad2.co.il/item/gy79k1c6,פינת אוכל,"5,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
473,https://www.yad2.co.il/item/q856i6jz,סלון,"1,500 ₪",משומש,yes,7,2022-06-21,0,0,0,0,0
474,https://www.yad2.co.il/item/sovew2b3,שטיחים,700 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
475,https://www.yad2.co.il/item/nm9cmuog,ספות,500 ₪,משומש,yes,4,2022-06-21,0,0,0,0,0
476,https://www.yad2.co.il/item/0yrfo3ck,פינת אוכל,"1,100 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
477,https://www.yad2.co.il/item/cqsmqd1p,פינת אוכל,"5,000 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
478,https://www.yad2.co.il/item/th0zwglv,שולחן מחשב,280 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
479,https://www.yad2.co.il/item/rmhaiuro,פינת אוכל,"1,300 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
480,https://www.yad2.co.il/item/r7m71wup,חדרי שינה,"2,200 ₪",כמו חדש,yes,8,2022-06-21,0,0,0,0,0
481,https://www.yad2.co.il/item/1cnm57l1,סלון,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
482,https://www.yad2.co.il/item/313917,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
483,https://www.yad2.co.il/item/rqdvtatv,כורסאות טלויזיה,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
484,https://www.yad2.co.il/item/6tlyt2f2,מיטות,"3,500 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
485,https://www.yad2.co.il/item/mxku30c6,כורסאות טלויזיה,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
486,https://www.yad2.co.il/item/lb0eydkr,מזרנים,"1,000 ₪",חדש באריזה,yes,0,2022-06-21,0,0,0,0,0
487,https://www.yad2.co.il/item/q7ga5a62,סלון,"3,000 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
488,https://www.yad2.co.il/item/6uedpnxq,ספות,"1,500 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
489,https://www.yad2.co.il/item/ewlwl28k,מיטות,750 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
490,https://www.yad2.co.il/item/7lg96icm,ענתיקות,"5,000 ₪",משומש,yes,9,2022-06-21,0,0,0,0,0
491,https://www.yad2.co.il/item/ticw26il,מזנון / ויטרינה,"1,100 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
492,https://www.yad2.co.il/item/04nmyelp,שידות,"1,300 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
493,https://www.yad2.co.il/item/ilkc275b,שולחנות,"2,200 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
494,https://www.yad2.co.il/item/q4xpm648,כורסאות,"1,900 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
495,https://www.yad2.co.il/item/zzjia5q0,שידות,450 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
496,https://www.yad2.co.il/item/ci39x3p0,מראה,250 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,1
497,https://www.yad2.co.il/item/n32sps22,פינת אוכל,"1,000 ₪",משומש,yes,2,2022-06-21,0,0,0,0,0
498,https://www.yad2.co.il/item/h4zzpya3,מיטות,600 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
499,https://www.yad2.co.il/item/boqgpqcr,שולחנות,55 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
500,https://www.yad2.co.il/item/e2vxbdjd,שולחן מחשב,500 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
501,https://www.yad2.co.il/item/313917,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
502,https://www.yad2.co.il/item/1i5mlu3t,מזנון / ויטרינה,250 ₪,כמו חדש,yes,8,2022-06-21,0,0,0,0,0
503,https://www.yad2.co.il/item/40ssl8tq,מיטות,לא צוין מחיר,כמו חדש,yes,5,2022-06-21,0,0,0,0,0
504,https://www.yad2.co.il/item/pnlm2xcm,שידות,800 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
505,https://www.yad2.co.il/item/kxidui94,מזנון / ויטרינה,300 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
506,https://www.yad2.co.il/item/cbyatfdv,מראה,90 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
507,https://www.yad2.co.il/item/prcg1ijf,שטיחים,250 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
508,https://www.yad2.co.il/item/ob43u4cg,ספות,280 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
509,https://www.yad2.co.il/item/xgvl8r1o,שטיחים,"2,700 ₪",כמו חדש,yes,7,2022-06-21,0,0,0,0,0
510,https://www.yad2.co.il/item/ysslf7mq,ספות,300 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
511,https://www.yad2.co.il/item/lkyb22rp,חדרי שינה,750 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
512,https://www.yad2.co.il/item/box6y39u,פינת אוכל,440 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
513,https://www.yad2.co.il/item/hjve0mi1,ספריה,570 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
514,https://www.yad2.co.il/item/6i3o8dsq,שידות,350 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
515,https://www.yad2.co.il/item/d8d0h2ge,שולחנות,לא צוין מחיר,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
516,https://www.yad2.co.il/item/eep2b27h,שידות,400 ₪,כמו חדש,yes,8,2022-06-21,0,0,0,0,0
517,https://www.yad2.co.il/item/m19eb96f,שולחן מחשב,300 ₪,משומש,yes,6,2022-06-21,0,0,0,0,0
518,https://www.yad2.co.il/item/92qe1c6e,שולחנות,500 ₪,כמו חדש,yes,5,2022-06-21,0,0,0,0,0
519,https://www.yad2.co.il/item/424631,מטבח,"2,200 ₪",חדש באריזה,yes,5,2022-06-21,0,0,0,0,0
520,https://www.yad2.co.il/item/isiimvgw,ספות,900 ₪,כמו חדש,yes,6,2022-06-21,0,0,0,0,0
521,https://www.yad2.co.il/item/f4l9yuxw,שולחנות,150 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
522,https://www.yad2.co.il/item/cv23a8z0,ארונות,"3,000 ₪",כמו חדש,yes,3,2022-06-21,1,1,1,1,1
523,https://www.yad2.co.il/item/gcz9qrnj,שולחנות,300 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
524,https://www.yad2.co.il/item/8lho8a44,מזנון / ויטרינה,700 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
525,https://www.yad2.co.il/item/x77en2p6,פינת אוכל,"1,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
526,https://www.yad2.co.il/item/9ehgj3pe,מיטות,"1,500 ₪",כמו חדש,yes,0,2022-06-21,1,1,1,1,1
527,https://www.yad2.co.il/item/jgm7ryym,פינת אוכל,"2,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
528,https://www.yad2.co.il/item/qs95aecr,פינת אוכל,"1,700 ₪",משומש,yes,5,2022-06-21,0,0,0,0,0
529,https://www.yad2.co.il/item/e4vtji82,פוף,399 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
530,https://www.yad2.co.il/item/1e4g3u0h,ריהוט לחדרי ילדים,350 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
531,https://www.yad2.co.il/item/p9vz4bvh,חדרי שינה,"4,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
532,https://www.yad2.co.il/item/gievdb6t,מיטות,400 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
533,https://www.yad2.co.il/item/vohji6mb,סלון,200 ₪,משומש,yes,3,2022-06-21,0,0,1,1,1
534,https://www.yad2.co.il/item/zmlsj4up,ספות,"5,500 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
535,https://www.yad2.co.il/item/tw6vb00t,כסאות,30 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
536,https://www.yad2.co.il/item/6mg1w4ai,כורסאות,400 ₪,כמו חדש,yes,5,2022-06-21,0,0,0,0,0
537,https://www.yad2.co.il/item/3asru7t9,ספות,700 ₪,כמו חדש,yes,3,2022-06-21,0,0,1,1,1
538,https://www.yad2.co.il/item/424631,מטבח,"2,200 ₪",חדש באריזה,yes,5,2022-06-21,0,0,0,0,0
539,https://www.yad2.co.il/item/sfb778c3,שולחן מחשב,300 ₪,לא רלוונטי,yes,3,2022-06-21,0,0,0,0,0
540,https://www.yad2.co.il/item/205sluyz,חדרי שינה,"1,999 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
541,https://www.yad2.co.il/item/uexozvs0,סלון,900 ₪,משומש,yes,6,2022-06-21,0,0,0,0,0
542,https://www.yad2.co.il/item/ng2h801s,ענתיקות,"2,000 ₪",לא רלוונטי,yes,2,2022-06-21,0,0,0,0,0
543,https://www.yad2.co.il/item/rcvlmrcl,מיטות,300 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
544,https://www.yad2.co.il/item/noaq1rzr,שולחן מחשב,100 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
545,https://www.yad2.co.il/item/hnjd9kjb,ריהוט לחדרי ילדים,65 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
546,https://www.yad2.co.il/item/nm483axu,פינת אוכל,750 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,1,1
547,https://www.yad2.co.il/item/m60rlv43,מיטות,"3,700 ₪",משומש,yes,10,2022-06-21,0,0,0,0,0
548,https://www.yad2.co.il/item/yul46eqw,שטיחים,130 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
549,https://www.yad2.co.il/item/55zev2av,שטיחים,300 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
550,https://www.yad2.co.il/item/r2w2rxhe,סלון,"2,400 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
551,https://www.yad2.co.il/item/xvqr4ba6,כסאות,59 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
552,https://www.yad2.co.il/item/3pjp6j0m,מזנון / ויטרינה,"2,489 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
553,https://www.yad2.co.il/item/1vjs6gsm,מזנון / ויטרינה,900 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
554,https://www.yad2.co.il/item/cawngir5,מזרנים,120 ₪,כמו חדש,no,0,2022-06-21,0,0,0,0,0
555,https://www.yad2.co.il/item/isiimvgw,ספות,900 ₪,כמו חדש,yes,6,2022-06-21,0,0,0,0,0
556,https://www.yad2.co.il/item/f4l9yuxw,שולחנות,150 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
557,https://www.yad2.co.il/item/394096,דלתות,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
558,https://www.yad2.co.il/item/mxaratab,ריהוט לחדרי ילדים,250 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
559,https://www.yad2.co.il/item/smwdrlo5,מזנון / ויטרינה,350 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
560,https://www.yad2.co.il/item/aw2jwlo0,ריהוט משרדי,500 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
561,https://www.yad2.co.il/item/3h465xc6,סלון,"1,800 ₪",משומש,yes,2,2022-06-21,0,0,0,0,0
562,https://www.yad2.co.il/item/2w55ynln,שולחנות,500 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
563,https://www.yad2.co.il/item/ffzn36ks,מזנון / ויטרינה,"3,200 ₪",כמו חדש,yes,6,2022-06-21,0,0,0,0,0
564,https://www.yad2.co.il/item/doyfd817,מיטות,350 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
565,https://www.yad2.co.il/item/dt9rvgf0,דלתות,200 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
566,https://www.yad2.co.il/item/nfpraypq,ספות,"11,500 ₪",חדש באריזה,yes,2,2022-06-21,0,0,0,0,0
567,https://www.yad2.co.il/item/jamynv8h,ריהוט משרדי,139 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
568,https://www.yad2.co.il/item/8x3lkkl6,שעון קיר,150 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
569,https://www.yad2.co.il/item/3nk8r1ol,מיטות,550 ₪,כמו חדש,yes,4,2022-06-21,0,0,0,0,0
570,https://www.yad2.co.il/item/lbivy0pq,שולחנות,300 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
571,https://www.yad2.co.il/item/xbzgq6n7,מזנון / ויטרינה,"1,000 ₪",כמו חדש,yes,6,2022-06-21,0,0,0,0,0
572,https://www.yad2.co.il/item/dzg65xc9,שידות,400 ₪,משומש,yes,9,2022-06-21,0,0,0,0,0
573,https://www.yad2.co.il/item/24bvn9fq,כורסאות טלויזיה,950 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
574,https://www.yad2.co.il/item/mwxr9kcj,ספות,"1,500 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
575,https://www.yad2.co.il/item/8hh4ikm0,שולחנות,"3,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
576,https://www.yad2.co.il/item/394096,דלתות,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
577,https://www.yad2.co.il/item/431448,פינת אוכל,"3,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
578,https://www.yad2.co.il/item/qjs1y7hc,שידות,100 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
579,https://www.yad2.co.il/item/62xzctzb,מיטות,"2,500 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
580,https://www.yad2.co.il/item/znvkwqdf,שידות,100 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
581,https://www.yad2.co.il/item/fawtl33o,שולחנות,550 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
582,https://www.yad2.co.il/item/gyotufvp,ארונות,150 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
583,https://www.yad2.co.il/item/whlo86az,ספות,350 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
584,https://www.yad2.co.il/item/3u7c7p19,כורסאות,500 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
585,https://www.yad2.co.il/item/cjxhu0dz,ספות,"2,700 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
586,https://www.yad2.co.il/item/95140x93,תכולת דירה,"10,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
587,https://www.yad2.co.il/item/h4ktg0n7,חדרי שינה,"1,999 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
588,https://www.yad2.co.il/item/z7rhtp18,מזנון / ויטרינה,"1,000 ₪",חדש באריזה,yes,5,2022-06-21,0,0,0,0,0
589,https://www.yad2.co.il/item/otz04gda,מזנון / ויטרינה,"3,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
590,https://www.yad2.co.il/item/7p9prdvy,ספות,"2,500 ₪",משומש,yes,4,2022-06-21,0,0,0,0,0
591,https://www.yad2.co.il/item/q8veco0p,פינת אוכל,"1,500 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
592,https://www.yad2.co.il/item/0alopztj,מראה,70 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
593,https://www.yad2.co.il/item/0d7z48cj,שולחנות,500 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
594,https://www.yad2.co.il/item/7ue1v4et,סלון,"1,200 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
595,https://www.yad2.co.il/item/q8x3epu0,מיטות,"1,000 ₪",משומש,yes,0,2022-06-21,0,0,0,0,0
596,https://www.yad2.co.il/item/431448,פינת אוכל,"3,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
597,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0,0,0,0,0
598,https://www.yad2.co.il/item/458706,דלתות,"1,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
599,https://www.yad2.co.il/item/19vg9xs2,שולחנות,200 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
600,https://www.yad2.co.il/item/qtm7lnv2,מזרנים,250 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
601,https://www.yad2.co.il/item/p05hfzco,ספות,100 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
602,https://www.yad2.co.il/item/kad3yb76,שטיחים,150 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
603,https://www.yad2.co.il/item/6rlsgn9o,פינת אוכל,"4,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
604,https://www.yad2.co.il/item/n2n0xq2w,מיטות,600 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
605,https://www.yad2.co.il/item/xqtnw65j,מיטות,400 ₪,כמו חדש,yes,9,2022-06-21,0,0,0,0,0
606,https://www.yad2.co.il/item/o4mnaf1v,שטיחים,100 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
607,https://www.yad2.co.il/item/pzmwaayg,כוורת,300 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
608,https://www.yad2.co.il/item/tmi5cgan,מזרנים,600 ₪,כמו חדש,yes,8,2022-06-21,0,0,0,0,0
609,https://www.yad2.co.il/item/p4c305yk,סלון,250 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
610,https://www.yad2.co.il/item/zpqu4h5m,שידות,800 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
611,https://www.yad2.co.il/item/cixli1r0,כסאות,150 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
612,https://www.yad2.co.il/item/7igea9t5,חדרי שינה,"1,000 ₪",משומש,no,3,2022-06-21,0,0,0,0,0
613,https://www.yad2.co.il/item/empopd1f,כסאות,60 ₪,משומש,yes,4,2022-06-21,0,0,0,0,0
614,https://www.yad2.co.il/item/z8nd7hq1,כסאות,"1,000 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
615,https://www.yad2.co.il/item/hdcoq54o,שולחנות,150 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
616,https://www.yad2.co.il/item/ev3u4gyx,שידות,100 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
617,https://www.yad2.co.il/item/431448,פינת אוכל,"3,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
618,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0,0,0,0,0
